"","V1","V2","V3"
"79",0.00963291989738278,-0.031106419993793,0.00237464209858248
"80",0.00937797857563776,-0.0271571751335023,0.016332132060689
"81",0.00933562141131301,-0.0289499893688564,0.00863284779713017
"82",0.010321512559278,-0.028465086942471,0.0079444211119654
"83",0.0108653321029833,-0.0253098238660611,0.0106014453890307
"84",0.0109623817825142,-0.0279435679858982,0.0127401675380057
"85",0.0113979304532055,-0.0263525761228283,0.0183843083136492
"86",0.0119039159123145,-0.0277763329362333,0.0139080904412121
"87",0.0109569212158288,-0.0279113100089045,0.0147755624593427
"88",0.0108668454889301,-0.0227715665232033,0.0143248643143842
"89",0.0116130392874106,-0.0293173244631664,0.0135498622888391
"90",0.0094616833694609,-0.0257828520308951,0.0161135710725267
"91",0.0100015366263801,-0.025985185921511,0.0205445401086652
"92",0.0108572571781439,-0.0274667350463554,0.0134737067049871
"93",0.00880901382590105,-0.0250310328917951,0.0131881195365921
"94",0.0114391307048898,-0.0262217183628014,0.0170743576063027
"95",0.010847476131771,-0.0278595710168473,0.0202576065616983
"96",0.011633261615496,-0.0267724792713326,0.0137097179402688
"97",0.0121361508137931,-0.026484343260253,0.00972014361906396
"98",0.0107138229436691,-0.0260108190406236,0.00511424087823011
"99",0.00984710722057883,-0.0217852396060846,0.00845167525897827
"100",0.011659658513892,-0.0278266826765269,0.0174831313749533
"101",0.00955846831269071,-0.0265919203688631,0.0202771381326537
"102",0.010035227764695,-0.027070622227631,0.0133921252019321
"103",0.0111406124317527,-0.0282608409540334,0.0245114594319277
"104",0.0122544202549289,-0.0211860695803876,0.0115108758401498
"105",0.0102981357824524,-0.0293244054592332,0.0149837404036865
"106",0.0122155036092299,-0.0238759519344092,0.0173345415808793
"107",0.0107163901062476,-0.0234460079457557,0.0119032345991296
"108",0.0099425460136772,-0.0211775070570215,0.0157037754029558
"109",0.0102688962923945,-0.0234188173033112,0.0145198151721998
"110",0.0109521834794447,-0.0237432735703436,0.0230684131851562
"111",0.00949123688630613,-0.0264709056274521,0.014775870389889
"112",0.0112795238044029,-0.0230538701640294,0.0147514856600651
"113",0.0104201389111723,-0.027080549291398,0.0181938796865982
"114",0.011423041506446,-0.0250297943388479,0.0137597610478156
"115",0.0121883780522,-0.0209840473287258,0.0121348453336982
"116",0.0112960601612705,-0.0252992121285435,0.0247902347025436
"117",0.00976304726716844,-0.0227557936223549,0.0124792909333398
"118",0.0085526858057842,-0.0250169256148523,0.011763401757103
"119",0.0119803159854221,-0.0247514506136185,0.0213735011710415
"120",0.0118315826202705,-0.0245228937003549,0.00226157006967221
"121",0.0120223996322472,-0.0235295481445835,0.0155965996322636
"122",0.0128764415880165,-0.0220223656302538,0.00561665735918073
"123",0.0119544162157297,-0.0166339035644612,0.0113421091840545
"124",0.0112032301514171,-0.024602941310019,0.0144102139964891
"125",0.0121619153030417,-0.0177132311015671,0.00891220213192272
"126",0.0136745108954181,-0.0184509760113097,0.0142385395389789
"127",0.0099082166200092,-0.0227189129187361,0.0174444833486337
"128",0.0104390101012311,-0.0285196920736116,0.000459651310221584
"129",0.0126232261987367,-0.0217484181833686,0.0147664170049573
"130",0.0111607655656736,-0.0274313186354478,0.013408904980157
"131",0.0125761097094042,-0.0226753729843948,0.0188104641417547
"132",0.0127600192533111,-0.0192304432737583,0.0177748474443635
"133",0.0112609729588683,-0.0208828987595426,0.0227475235791786
"134",0.0106910769337667,-0.0248634047114413,0.0151186768374131
"135",0.0105877125939022,-0.0219407464551507,0.0141617562843682
"136",0.0121602891293379,-0.0212734192830019,0.0207686695293298
"137",0.012625165811191,-0.0247803158349803,0.0194172879966869
"138",0.0125166944641925,-0.0217207426073687,0.00726316013451139
"139",0.0118338740393146,-0.0214009314165109,0.015016024800366
"140",0.012182537161807,-0.0248489901429698,0.0147903582958097
"141",0.0119766614656964,-0.0260069746822825,0.021743651658643
"142",0.00871983330670121,-0.0250499270338423,0.0174480157952056
"143",0.0119999015537861,-0.0213155536297822,0.0190387904168556
"144",0.0117085756476988,-0.0256539213200724,0.0197794931984938
"145",0.0104465482349904,-0.0243428384439044,0.0192717202085113
"146",0.0113991713192421,-0.0245280732329762,0.00831126904981371
"147",0.010229862385688,-0.0273668025630142,0.0140183736387532
"148",0.00964956561482135,-0.0192044329318471,0.0105497387527105
"149",0.00903644289357409,-0.0205870287146123,0.0189127701008559
"150",0.0103540498839421,-0.0248218109472866,0.020920411500591
"151",0.00989132684278543,-0.0238224776979302,-0.00413411078369398
"152",0.0126829772501789,-0.0210884108110034,0.0149214745989482
"153",0.00985811173578266,-0.0251831787708888,0.0110463666613769
"154",0.0111394254514779,-0.0245905245989694,0.0172683299353335
"155",0.0110124392305853,-0.0258503293386845,0.0359139698596012
"156",0.0123246286531656,-0.0202012849956028,0.0113768220735753
"157",0.0127970814377559,-0.0240488935861051,0.00849462774371949
"158",0.00974040476979722,-0.0252664850027245,0.0152205313689493
"159",0.0103105663907268,-0.0233098319248701,0.0199554233119725
"160",0.00918934267651163,-0.0279847279105651,0.00775133401995789
"161",0.00958633394465536,-0.0265964851012387,0.0214541973278754
"162",0.0100032288636447,-0.0229602592721494,0.0140221640570232
"163",0.00884813397235531,-0.0223709075551501,0.0199174496510031
"164",0.0104330779057177,-0.0174695912045427,0.0105633771079637
"165",0.0101213354092325,-0.0226121890223159,0.0175031584570325
"166",0.0114442295486039,-0.0218982121879279,0.0164018869026501
"167",0.0126826105908045,-0.021589650002089,0.0225043117653425
"168",0.0102294841848263,-0.0237300646845085,0.00243594230141581
"169",0.00976295123892771,-0.0261957407012395,0.0218128091901853
"170",0.011594652808918,-0.017194969984413,0.0162803366581983
"171",0.0121219633437995,-0.0271607253343989,0.0169126307004073
"172",0.0100983997479453,-0.0247223847421219,0.00419970430662256
"173",0.0102349034359126,-0.0236201087321044,0.0215883671722818
"174",0.0121958963467553,-0.0172267533068891,0.0120743525772013
"175",0.0110841658417643,-0.0207429504041242,0.010922372239872
"176",0.0114659508756903,-0.0221491673776133,0.00873459217422211
"177",0.0118494652599581,-0.0190164923286446,0.0098772842702708
"178",0.010928292163812,-0.0282892604414318,0.0034187650126908
"179",0.0111704338470807,-0.0203458587437724,0.0186885528648336
"180",0.00913380715255887,-0.0233140136159203,0.0110621005729887
"181",0.00898634930256207,-0.0225482694322145,0.0106394787230129
"182",0.0116250694745815,-0.0220900059438361,0.0157313625022525
"183",0.0100554554520187,-0.0218476089009869,0.0219698171991908
"184",0.00981744395944829,-0.0264377575488029,0.014628159109487
"185",0.0110921067907147,-0.0215247026452739,0.0240923686205552
"186",0.0155561125475386,0.0337483173558277,0.00814948716384771
"187",0.0152279928092215,0.0341168429895152,0.000750872198148622
"188",0.0163657874228247,0.0315604299220295,0.00348058484548114
"189",0.0169203070655283,0.0357394187732202,-0.00398887738491079
"190",0.0157723303299288,0.0337763444982166,0.00561624612825921
"191",0.0159151743471702,0.0346876491741836,0.00813386327945213
"192",0.0161031185693829,0.0345472833950381,0.013748910300106
"193",0.0148438553685881,0.0355294769827282,0.0076653588070192
"194",0.0158330417966076,0.0355261984172367,-0.000635435454932949
"195",0.0163825362027323,0.0338380024929168,0.00761908139792347
"196",0.0166207707725915,0.0361139044066689,0.00474482256628545
"197",0.0167147051127825,0.0322007377507682,0.00454099637805859
"198",0.0172523682689853,0.0348256900090329,-0.00250286862452704
"199",0.0168407744295348,0.028356443037743,0.00202996885375161
"200",0.0166412181259355,0.035951907457025,0.00659347415447724
"201",0.0166865654427983,0.0324664155987553,0.00548030293888715
"202",0.0162300125196181,0.036950792757373,0.00283857093215374
"203",0.0163752037895706,0.0295303961543382,0.00858084981124629
"204",0.0154556992031988,0.0344515967605486,-0.00200710953866449
"205",0.0152849990350204,0.0354824800453685,9.79820701849192e-05
"206",0.017899425811343,0.0361085433577841,0.0110463493185456
"207",0.0169183094384968,0.0334697433373669,-0.000376314668915932
"208",0.0168205990190292,0.0324680413077522,0.00680850920260619
"209",0.0163242207502846,0.0328155800471055,0.00182515858074829
"210",0.0156530664000179,0.0348237354349061,0.0112928271680848
"211",0.0160584869975838,0.0338685974101624,0.00730434466723366
"212",0.0148345002867068,0.032112797357808,0.00452902383861264
"213",0.0168396454253894,0.0331409494230486,0.0144844173959767
"214",0.0155142431104493,0.0368608043442534,0.00660433268599237
"215",0.0157919042310906,0.0374935294101146,-0.00631502733559152
"216",0.0174274068499988,0.0363733172979015,0.0064303053670133
"217",0.017572104597995,0.0280604517040055,0.00259763097656046
"218",0.0154357330808902,0.0337482100508423,0.00678229285978189
"219",0.0167852410510489,0.0309910860149946,0.00416937776807889
"220",0.0168709838780597,0.0331978517965532,-0.00466525452040281
"221",0.0170662811181411,0.0353189576103533,-9.97034297806552e-05
"222",0.0170747466985262,0.0323869577978172,0.00963894297323935
"223",0.0157477700090692,0.0299412602670362,0.00158000754011444
"224",0.0171695343746971,0.0362705173769678,-0.00125517145899317
"225",0.013951727866204,0.0288579984330769,0.00176433148335772
"226",0.015647241787553,0.0355820407701742,0.0015009002374786
"227",0.0157613882981766,0.0319320749514408,6.53231649483448e-05
"228",0.0018938970304013,-0.0135448673432604,0.0184571032880588
"229",0.00998247107541576,-0.011432173858402,0.0342435796320826
"230",-0.00221699463337759,-0.00335348837532093,0.0190936208980033
"231",0.0164159312055256,0.0367243691909492,-0.000787760215839752
"232",0.0153119234209588,0.0335901287494839,0.0040891890297008
"233",0.0155191150865111,0.0362059283852941,0.00610345886575912
"234",0.0165295136167019,0.0329627422579245,0.000960016948861336
"235",0.0163431582967152,0.0376779125972065,-0.000154630210800263
"236",0.0167899872741302,0.0366204689481296,0.000677078581412653
"237",0.0154465293981139,0.0316704338032307,-0.00153630147259562
"238",0.0166136717753465,0.0323781223569599,0.00449177024673489
"239",0.0169624219493751,0.0342964770323646,0.00553649732281395
"240",0.016956271698732,0.03234953700351,0.00127311333823312
"241",0.0158607467217536,0.030102993245242,0.0091427532110896
"242",0.0163801525117134,0.0353944726204747,0.00259890210907521
"243",0.0172609563322512,0.0371372397277519,0.00589014421191048
"244",0.0163087951457967,0.0318804152432566,0.00256857982676178
"245",0.0159720866030229,0.0327153887521073,0.0104613591731214
"246",0.0175407826000782,0.0371750822092926,0.00386825581003917
"247",0.0164833111548903,0.0348398517641277,0.00373665500400506
"248",0.0161921614402076,0.0324747787172522,0.00723953656873816
"249",0.0168911041773069,0.0302569750251016,0.0135804422064757
"250",0.0160223391199041,0.0360905069760573,0.00823424816415505
"251",0.0169023134764644,0.0333427902575877,0.00740954966538415
"252",0.0176562206879682,0.0354948758823641,0.00406156107186845
"253",0.0151583447362445,0.0330911422926938,0.00855550137431649
"254",0.0161641739606438,0.0364019311929978,0.00429348950276364
"255",0.0161640904108665,0.0342516448893476,0.00461371856398699
"256",0.0175398022109494,0.0334293403974471,-0.000475431517842739
"257",0.015460325175229,0.0332925248321371,0.00476394906563239
"258",0.015978209166157,0.0331676943797176,-0.000981650837548759
"259",0.0153604201350964,0.0315944770158782,-0.00585686409802688
"260",0.0165970178666227,0.0341245817806459,0.00884363007970959
"261",0.0171029425919337,0.0325085324027734,0.00671021451141918
"262",0.0171275060228166,0.0341606113740485,0.0124066661801853
"263",0.0161583738664591,0.0325920374074828,0.000399962544213884
"264",0.0158655319762503,0.0324321226599096,0.00371844013083243
"265",0.0155585319523593,0.0355910991693353,-0.0040353718699527
"266",0.0063351990571719,-0.0196792612858199,0.0142144987236828
"267",0.00903460279104464,-0.0105427626040811,0.0174687642760313
"268",0.00721310570555807,-0.0209368872666884,0.0133665651587553
"269",-0.00277877604247793,-0.0164366626889299,0.00777669615812627
"270",0.0160183832581506,0.0332339248701701,0.00193656237642678
"271",0.016601342021471,0.0337216950842393,0.00499624385721656
"272",0.0169619408163606,0.036145168967704,-0.000979895804004934
"273",0.0160646653311384,0.03325342594435,-0.000867326692097313
"274",0.0147482172358916,0.0298762678798845,0.00387189376623192
"275",0.0164307141357072,0.0346765012210154,0.000423614840030432
"276",0.0166799242650734,0.0306885723627261,0.013121870448339
"277",0.0171257984035986,0.0344972567516201,0.00841603362707892
"278",0.016108593214002,0.0332929128632736,0.00885433426205687
"279",0.0156852567002466,0.0368365310770465,0.00102106948422725
"280",0.017488745027778,0.0357795679159844,-0.000181449562763445
"281",0.0147663429148022,0.0304433029903391,0.00272683949040878
"282",0.015176431696785,0.0309875646456489,-0.00751878220532776
"283",0.0164066451043088,0.0335938267052504,0.00481114264167754
"284",0.0145595862160201,0.0351315170075335,0.000116192345836663
"285",0.0145771706204089,0.0342933509351378,-0.000115118115931852
"286",0.0158057772366771,0.0325877570110118,-0.00766913334404932
"287",0.0164595710271665,0.0359651993725008,0.00254968464624524
"288",0.0156368299662987,0.0348218310360151,0.0127061687419236
"289",0.015985921125048,0.0361698616990162,0.00336231446887553
"290",0.0165289867300945,0.0349543195280283,0.00403827242668401
"291",0.0146843611554337,0.0350210290903228,0.00182128483963669
"292",0.0166794290735841,0.0358719655050489,-0.00290005246550328
"293",0.0164283046842376,0.0362014838051977,0.0118122346686881
"294",0.0154888112723938,0.0311032839721129,0.00399484200348443
"295",0.014899569840872,0.0316719453690752,-0.000642191418718915
"296",0.0158666008295504,0.0289165166877133,0.000195379043020404
"297",0.0166443606797426,0.0339382005482314,-0.00391041969048099
"298",0.0112889263853847,-0.0188747660155902,0.015418796031171
"299",0.0106920492744109,-0.0133633784395241,0.0197533745785614
"300",0.00780302742181189,-0.0107016492745093,0.0390771452043358
"301",0.00325443035205249,-0.0218054969626906,0.0140975732250976
"302",-0.0043399710543613,-0.0183329537550842,0.012650480862599
"303",0.0114646880128405,-0.0249289266942753,0.0108668153053426
"304",-0.00825741896048745,-0.0134403572468014,0.00523210006016964
"305",0.00672659495429167,-0.0265748708750431,0.0204942945311677
"306",0.00922117672279857,-0.0188154465376386,0.0122535169163342
"307",0.0169646559577008,0.0318846939020432,0.00565034496936437
"308",0.0169136367403774,0.0308795667041007,0.0030131898743266
"309",0.0158390918930406,0.0339176635074943,0.00295904324591516
"310",0.0163467790884482,0.0341323700175859,0.00858469715615086
"311",0.016167824321077,0.0291757751844587,0.00203986782910543
"312",0.0162167781041277,0.0339933036284099,0.00190245490841897
"313",0.0156840457349799,0.0344310581221718,0.00952900841227121
"314",0.0156934393616311,0.03266296427563,-0.00505240643481779
"315",0.0156031393976467,0.0309546395042482,-0.00551887068481438
"316",0.0163125120162078,0.0336157684652531,-0.0040237317054087
"317",0.0164999720545293,0.0343118608702315,0.00358294469291976
"318",0.0158847338377869,0.0315534351575127,-3.90289578268085e-05
"319",0.0166916462763563,0.028848064365852,0.00736397292627301
"320",0.0167646723585421,0.0282579283656494,0.00216530759838762
"321",0.0154887521863448,0.0364526141783545,-0.00117422525100684
"322",0.00894406084852321,-0.0172765043975572,0.0212469512028646
"323",0.00364741697250662,-0.0190535352109197,0.00694190039567404
"324",0.00859732659088795,-0.0117841975208617,0.0229577945752994
"325",-0.00970055492279383,-0.00428357846564172,0.0169613790399379
"326",-0.000487725431236874,-0.017855659594271,0.0171051231993937
"327",0.00830726681218807,-0.0212063660976241,0.0216145540252717
"328",0.00598580193195957,-0.0152377406144114,0.0226980155497183
"329",0.00949580392355427,-0.0174172004322286,0.0123252169240336
"330",0.00972821023148418,-0.0212136406126204,0.00659247774072842
"331",0.0105775199042114,-0.0167848477902415,0.0160872897392872
"332",-0.0198303896010114,-0.00406326674731854,0.000972132101317777
"333",0.00247462450676185,-0.00777346139236156,0.0216871369259669
"334",0.0100792931960927,-0.0195881748599635,0.0158864347586497
"335",0.00567311990823221,-0.0242256825447516,0.00646867985234365
"336",0.00842999160939351,-0.0212900682117342,0.00581655653181763
"337",0.0111962217186128,-0.0143009586358599,0.014690749368202
"338",0.00889417439719171,-0.0131664248373306,0.0253360607752044
"339",0.00821606632518235,-0.024325970333305,0.0155174782952296
"340",0.00744093376637172,-0.024821868932959,0.00361920098766807
"341",0.00570540051804175,-0.0154432751072108,0.015570047902734
"342",0.00674415833878142,-0.0221533643628753,0.00560453851503084
"343",0.00549990368762793,-0.0182056052194518,0.0108321006168614
"344",0.00415575413751107,-0.017990882895223,0.0237013572461834
"345",0.000154489907612441,-0.0243432006944253,0.0114126551295978
"346",0.00396538981746351,-0.0133427080025529,0.0108322905469587
"347",0.00839996451101213,-0.013429608694386,0.0101443250967171
"348",0.00346509841059134,-0.0168147718195566,0.0115020572915228
"349",0.00781290275798916,-0.0180740937293375,0.0137447133052165
"350",0.00318519660372594,-0.00461774474705762,0.0196496940609401
"351",-0.00404761742983923,-0.0195462833306581,0.0111078038473464
"352",-0.00033468241299404,-0.0137151778850254,0.0117559634555966
"353",0.00694950949714621,-0.0194398023056068,0.0129539838390258
"354",0.00883584739970509,-0.0211550066675259,0.0112766781362842
"355",0.00922455087147175,-0.0188627812683577,0.000780253563566918
"356",-0.00851922208355694,-0.0150285184024691,0.00991949122622459
"357",0.0087564274592193,-0.0131774208090806,0.0172642036924458
"358",0.00246441551677352,-0.0166921051137452,-0.00096661735056752
"359",-0.0134697320604813,-0.0021054469330523,0.0124697717580418
"360",-0.0182111474466218,0.00650552860455221,0.0223704971751032
"361",0.00907358743000083,-0.0113103995210784,0.0325020836852683
"362",0.00728241277980002,-0.0263348259582912,0.0100364641370324
"363",0.0111107495651692,-0.0293638474117493,0.0136332070913791
"364",0.00970557149209698,-0.0200383117422633,0.0117028934206363
"365",0.00845863288898895,-0.0215573149997498,0.0259133656138699
"366",0.00752320077509302,-0.00855641709245668,0.0244692109646356
"367",0.00808744933568722,-0.0221442868150353,0.0181924399706779
"368",0.00938282586325747,-0.007237701259192,0.023885642393481
"369",-0.00797243687713767,-0.00702184295639228,0.00967204448531488
"370",0.00779992988823861,-0.0220071135558527,0.0164530350017292
"371",0.0137617918564009,-0.0132560179454553,0.0194122577099794
"372",0.0096854245854859,-0.0282591973762374,0.0248429512835092
"373",0.00162631819721645,-0.0189272385234451,0.00837631041197681
"374",0.0107392952979506,-0.0207566920109767,0.0135195515227956
"375",0.00818932560764406,-0.0147103323043189,0.0201096283915342
"376",-0.00347417967573985,-0.00416596334768764,0.0238399616258762
"377",0.00907004630089837,-0.0148184732007489,0.0133173691087713
"378",-0.00327218956151013,0.00541627994087674,0.0288367984212798
"379",0.00796652231216661,-0.0169531079259988,0.0258719969829852
"380",0.0114613846516861,-0.0116875936371683,0.0187122999221931
"381",-0.00666979468632748,-0.0143948898439607,0.00681777293983442
"382",0.00795952159517199,-0.0244459073216989,0.0114798654482405
"383",0.00754753438639318,-0.0246078368068758,0.0159454182555503
"384",-0.0141181307230882,-0.00433760901554574,0.014768254491693
"385",0.00913311540996957,-0.0225229052055873,0.0175331564197517
"386",0.00625727791537448,-0.0154898973954358,0.0134117682024407
"387",-0.00367955671019355,-0.0139269868549027,0.011863076986788
"388",0.00733823452061931,-0.0218312008576576,0.00678942802571028
"389",0.0071184582316046,-0.0198330666871134,0.0142105135921833
"390",0.00563182462328017,-0.019695807911306,0.0080086389367117
"391",0.00487673240212819,-0.0136228285227756,0.0107468997795407
"392",0.00664460446753912,-0.0201426514505557,0.0149324619276423
"393",0.00492171660444392,-0.0149198331553795,0.0201917310659166
"394",0.00388296140957557,-0.00583417953629011,0.0276155108045014
"395",0.00108768512336484,-0.0019177045415161,0.0163819689816894
"396",0.0115355353740379,-0.0290428754320174,0.0155792551633033
"397",0.00999746224962808,-0.0121239569996743,0.01665693118897
"398",0.010300329619078,-0.0187903813515431,0.0224077149039967
"399",-0.0106181389358031,-0.0106836278996885,0.00881850032428305
"400",0.0109802658703851,-0.0118427136881481,0.00932348166505392
"401",0.00877233174935528,-0.0208746222624954,0.0159633938043424
"402",0.00948857108185996,-0.0151709910324065,0.0185419342445341
"403",-0.0213144013295834,-0.00766927563601021,0.000212438902789754
"404",-0.0118667561359282,-0.0106765156456318,0.00299107884285789
"405",0.00163001501982295,-0.00777411448682124,0.0125002742263321
"406",0.00466312005314297,-0.0205559094169305,0.00926993382353885
"407",0.0115103172520443,-0.00751881269829042,0.0380853825584873
"408",0.0136891505229183,-0.00570418438853662,0.0396294877314196
"409",0.0100062797485973,-0.0195427478294339,0.0188299225948962
"410",-0.000857445607090715,-0.0067079953369641,0.0321936311203596
"411",0.0118408863054096,-0.0221655934209679,0.021023495621497
"412",0.0100226765255346,-0.0202616704741424,0.0116036652700004
"413",0.0102035267744499,-0.0159152143178038,0.0215285272786607
"414",-0.00277247507877074,-0.0035814742504803,0.0251885137787083
"415",0.0106791221123671,-0.0172060055172471,0.024378329552623
"416",0.00696646779892079,-0.0169763251546952,0.00944942912661153
"417",0.00700361093161437,-0.0150732236758737,0.0159552974839137
"418",0.0105060253716655,-0.0186613560016976,0.016420587313187
"419",0.00949456201079695,-0.0134833567158636,0.0247371817548877
"420",0.0113939801231563,-0.01014395597581,0.0136225649263924
"421",0.0087933748250608,-0.0204117340656878,0.0129180474935087
"422",0.00413550854949974,-0.00618391351397092,0.0306229045354835
"423",0.000609632810558505,-0.0182777843274271,0.00591456799393891
"424",0.00171049304389455,-0.011417638068726,0.00721510261202658
"425",0.00749047616990023,-0.0227126385492177,0.0160616197480692
"426",-0.00519534942454539,-0.0122241459842867,0.0173117495943857
"427",0.00300481167890934,-0.0194361923002508,0.0231647178592333
"428",0.00531548495669833,-0.0161361029178137,0.0180202972058759
"429",0.00561935583360554,-0.0237313645917683,0.00867137532067624
"430",0.0062572043896212,-0.0177539490171975,0.0113410992371341
"431",0.00688218179650454,-0.0164427240090101,0.0142868564093709
"432",0.00177115860564299,-0.00435142195533086,0.0241648375216623
"433",0.00915830886364046,-0.0310394373553541,0.0170248066250581
"434",0.0128424471302505,-0.00857549840182107,0.0310471706839073
"435",0.0100606964854884,-0.0166029213483251,0.0140652371682127
"436",0.00941584036929555,-0.0194165808130142,0.0245731722156183
"437",0.0132861738384784,-0.0132904821013183,0.0122630270305368
"438",0.00709280558968657,-0.00238948051734651,0.023385665127425
"439",0.00990754384994291,-0.00063692326421859,0.0293953996733364
"440",0.0109187154355041,-0.0172638626828824,0.029415090986426
"441",0.00850770448072143,-0.0138922425546678,0.026813155959667
"442",0.0111793726456863,-0.0252585405877953,0.0164838866587958
"443",0.00415960417156079,-0.0136836394209108,0.0164896957415043
"444",0.00936508488208747,-0.0205686875862016,0.0193096506260406
"445",0.00937110593724421,-0.00740206838643607,0.0339833440566243
"446",-0.000337261599433465,-0.0139126732305328,0.0136809030672945
"447",0.0044475474696374,-0.0204502408160056,0.0128794351757575
"448",0.00296567492266827,0.00206998908813263,0.0371536351559504
"449",-0.00462424472756105,-0.00951553352263027,0.0173646174472562
"450",0.0116897394250992,-0.00630391882307028,0.0323634973402628
"451",0.00840820966928874,-0.020513550866395,0.0242277276434019
"452",0.00867372407472362,-0.022399350714991,0.0100665235933571
"453",0.0109639125308583,-0.0184100875692081,0.01836793650082
"454",0.011187487129502,-0.0128709668980204,0.0295031761901572
"455",0.00582209403753087,-0.0180610825664457,0.0210046055019264
"456",0.0106845004038479,-0.015661996034757,0.0138713083763593
